smiles,ID,rb,mw,heavy,chiral,hba,hbd,het_count,rings,rac,clogp,qed,rb_MPO,mw_MPO,heavy_MPO,het_count_MPO,hba_MPO,hbd_MPO,rac_MPO,rings_MPO,MPO
CC(C(O)=O)C(F)(F)c1ccccc1,EN300-1861644,3.0,200.18400000000003,14.0,1.0,1.0,1.0,4.0,1.0,1.0,2.499100000000001,0.8133905628826386,0.7,0.41589999999999994,0.4,0.0,1.0,1.0,0.5,1.0,0.38636470588235294
OC(=O)CC(F)(F)Cc1ccccc1,EN300-1861822,4.0,200.18400000000005,14.0,0.0,1.0,1.0,4.0,1.0,0.0,2.3391,0.8094277336926028,0.6,0.4158999999999998,0.4,0.0,1.0,1.0,1.0,1.0,0.35107058823529413
Cn1ccc2cc(ccc12)C(O)=O,EN300-186478,1.0,175.18699999999998,13.0,0.0,2.0,1.0,3.0,2.0,0.0,1.8765,0.7185149543450784,0.9,0.5200541666666667,0.4666666666666667,0.5,1.0,1.0,1.0,0.8572439828530728,0.20995966767530938
OC(=O)Cc1csc(n1)-n1cccc1,EN300-186498,3.0,208.24200000000002,14.0,0.0,4.0,1.0,5.0,2.0,0.0,1.5609,0.8323586651857796,0.7,0.3823249999999999,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.4575356480674664
OC(=O)Cn1ccc2ccc(F)cc12,EN300-186505,2.0,193.17699999999996,14.0,0.0,2.0,1.0,4.0,2.0,0.0,1.8650000000000002,0.7905246135796757,0.8,0.44509583333333347,0.4,0.0,1.0,1.0,1.0,0.8572439828530728,0.30897437355766244
OC(=O)Cn1sc2ccccc2c1=O,EN300-186526,2.0,209.226,14.0,0.0,4.0,1.0,5.0,2.0,0.0,1.1476,0.8066027262287551,0.8,0.37822500000000003,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.43448858924393685
OC(C(O)=O)C1(CC1)c1ccccc1,EN300-1865268,3.0,192.21400000000003,14.0,1.0,2.0,2.0,3.0,2.0,1.0,1.1637000000000002,0.7552144729225494,0.7,0.4491083333333332,0.4,0.5,1.0,0.6666666666666667,0.5,0.8572439828530728,0.3712474127733487
OC(=O)Cn1ccc2c(Cl)cccc12,EN300-186534,2.0,209.63199999999998,14.0,0.0,2.0,1.0,4.0,2.0,0.0,2.3793000000000006,0.8253443745107574,0.8,0.3765333333333334,0.4,0.0,1.0,1.0,1.0,0.8572439828530728,0.3170405500282506
OC(=O)C1(CC1)c1cscn1,EN300-1865714,2.0,169.205,11.0,0.0,3.0,1.0,4.0,2.0,0.0,1.2593,0.7246446399182277,0.8,0.5449791666666666,0.6,0.0,0.5,1.0,1.0,0.8572439828530728,0.3325175108125643
CC(C)Cc1sc(Cl)nc1C(O)=O,EN300-186587,3.0,219.69299999999998,13.0,0.0,3.0,1.0,5.0,1.0,0.0,2.693200000000001,0.8505882319231823,0.7,0.3346125000000001,0.4666666666666667,0.0,0.5,1.0,1.0,1.0,0.38808480392156863
CC(C)c1sc(Cl)nc1C(O)=O,EN300-186590,2.0,205.666,12.0,0.0,3.0,1.0,5.0,1.0,0.0,2.6181,0.8076934327433305,0.8,0.3930583333333334,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.3498362745098039
CCCc1sc(N)nc1C(O)=O,EN300-186593,3.0,186.236,12.0,0.0,4.0,2.0,5.0,1.0,0.0,1.3760000000000001,0.7471701877824782,0.7,0.47401666666666675,0.5333333333333333,0.0,0.0,0.6666666666666667,1.0,1.0,0.4618803921568627
CC(C)Cc1sc(N)nc1C(O)=O,EN300-186595,3.0,200.26299999999998,13.0,0.0,4.0,2.0,5.0,1.0,0.0,1.622,0.7769520124892284,0.7,0.41557083333333344,0.4666666666666667,0.0,0.0,0.6666666666666667,1.0,1.0,0.4765995098039215
CCc1sc(Cl)nc1C(O)=O,EN300-186600,2.0,191.63899999999998,11.0,0.0,3.0,1.0,5.0,1.0,0.0,2.0570999999999997,0.7786993188757503,0.8,0.4515041666666667,0.6,0.0,0.5,1.0,1.0,1.0,0.335117156862745
OC(=O)c1cc(no1)-c1ccncc1,EN300-1866018,2.0,190.15800000000002,14.0,0.0,4.0,1.0,5.0,2.0,0.0,1.4347999999999999,0.7746811586218063,0.8,0.45767499999999994,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.4251415304204075
OC(=O)C1(CCCCC1)n1cccc1,EN300-186609,2.0,193.24600000000004,14.0,0.0,2.0,1.0,3.0,2.0,0.0,2.2321,0.7821787503424211,0.8,0.44480833333333314,0.4,0.5,1.0,1.0,1.0,0.8572439828530728,0.25018466767530956
OC(=O)CCC(=O)N1CCNC(=O)C1,EN300-186614,3.0,200.194,14.0,0.0,3.0,2.0,6.0,1.0,0.0,-1.1903999999999997,0.5993524921535942,0.7,0.41585833333333344,0.4,0.0,0.5,0.6666666666666667,1.0,1.0,0.425585294117647
CC(Cc1ccc(F)cc1F)C(O)=O,EN300-1866202,3.0,200.18399999999997,14.0,1.0,1.0,1.0,4.0,1.0,1.0,2.228,0.811823061823621,0.7,0.41590000000000016,0.4,0.0,1.0,1.0,0.5,1.0,0.38636470588235294
COc1c(F)c(F)ccc1C(O)=O,EN300-1866678,2.0,188.129,13.0,0.0,2.0,1.0,5.0,1.0,0.0,1.6716,0.767333280197143,0.8,0.4661291666666667,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,0.2902593137254902
CCCc1nc(C)sc1C(O)=O,EN300-186675,3.0,185.248,12.0,0.0,3.0,1.0,4.0,1.0,0.0,2.10222,0.784119968068407,0.7,0.4781333333333334,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.36335686274509804
CCc1nc(C)sc1C(O)=O,EN300-186682,2.0,171.22099999999998,11.0,0.0,3.0,1.0,4.0,1.0,0.0,1.71212,0.7365415318890022,0.8,0.5365791666666668,0.6,0.0,0.5,1.0,1.0,1.0,0.32510833333333333
OC(=O)Cn1[nH]c2ccccc2c1=O,EN300-186689,2.0,192.17399999999998,14.0,0.0,3.0,2.0,5.0,2.0,0.0,0.4142000000000002,0.7233269980522463,0.8,0.4492750000000001,0.4,0.0,0.5,0.6666666666666667,1.0,0.8572439828530728,0.40652192257727027
OC(=O)c1cc(n[nH]1)-c1ccccn1,EN300-186693,2.0,189.17400000000004,14.0,0.0,3.0,2.0,5.0,2.0,0.0,1.1699,0.7427103114300683,0.8,0.4617749999999998,0.4,0.0,0.5,0.6666666666666667,1.0,0.8572439828530728,0.40505133434197615
Cc1csc(NC(=O)CCC(O)=O)n1,EN300-186694,4.0,214.24599999999998,14.0,0.0,4.0,2.0,6.0,1.0,0.0,1.25482,0.7902241023956422,0.6,0.35730833333333345,0.4,0.0,0.0,0.6666666666666667,1.0,1.0,0.5148264705882353
COc1ccc2cc(sc2c1)C(O)=O,EN300-186698,2.0,208.23799999999997,14.0,0.0,3.0,1.0,4.0,2.0,0.0,2.6081000000000003,0.8246886673577146,0.8,0.3823416666666668,0.4,0.0,0.5,1.0,1.0,0.8572439828530728,0.37518074610668195
Cc1ccc(C)n1CCC(O)=O,EN300-186701,3.0,167.20800000000003,12.0,0.0,2.0,1.0,3.0,1.0,0.0,1.5796400000000002,0.7421956720169046,0.7,0.5532999999999999,0.5333333333333333,0.5,1.0,1.0,1.0,1.0,0.23686666666666667
CC(=O)N1CCC(N)(CC(O)=O)CC1,EN300-186705,2.0,200.238,14.0,0.0,3.0,2.0,5.0,1.0,0.0,-0.19909999999999983,0.6462845854895558,0.8,0.415675,0.4,0.0,0.5,0.6666666666666667,1.0,1.0,0.40207745098039216
OC(=O)CCCc1cncnc1,EN300-1867131,4.0,166.18000000000004,12.0,0.0,3.0,1.0,4.0,1.0,0.0,0.8838999999999999,0.7208389018991875,0.6,0.5575833333333332,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.3775392156862746
NC1(CC(O)=O)CCSCC1,EN300-186718,2.0,175.25299999999996,11.0,0.0,3.0,2.0,4.0,1.0,0.0,0.6855999999999995,0.6477011386328095,0.8,0.5197791666666669,0.6,0.0,0.5,0.6666666666666667,1.0,1.0,0.36630049019607835
OC(=O)c1cc2cccc(Cl)c2s1,EN300-186719,1.0,212.65699999999998,13.0,0.0,2.0,1.0,4.0,2.0,0.0,3.2529000000000003,0.7880475389936362,0.9,0.36392916666666675,0.4666666666666667,0.0,1.0,1.0,1.0,0.8572439828530728,0.28715084414589764
CCn1c(C)cc(C)c(C(O)=O)c1=O,EN300-186739,2.0,195.21799999999996,14.0,0.0,3.0,1.0,4.0,1.0,0.0,1.1832399999999998,0.7704839248537979,0.8,0.4365916666666668,0.4,0.0,0.5,1.0,1.0,1.0,0.36040098039215684
OC(=O)C(F)(F)CCc1ccccc1,EN300-1868192,4.0,200.18400000000005,14.0,0.0,1.0,1.0,4.0,1.0,0.0,2.3391,0.8094277336926028,0.6,0.4158999999999998,0.4,0.0,1.0,1.0,1.0,1.0,0.35107058823529413
CN(C(C)=O)c1ccc(cc1)C(O)=O,EN300-186835,2.0,193.20199999999997,14.0,0.0,2.0,1.0,4.0,1.0,0.0,1.3675000000000002,0.7711883565264254,0.8,0.4449916666666668,0.4,0.0,1.0,1.0,1.0,1.0,0.3005892156862745
CC1(C)CCC(O1)C(O)=O,EN300-186839,1.0,144.17,10.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0286,0.5974566942566659,0.9,0.6492916666666667,0.6666666666666667,0.5,1.0,1.0,0.5,1.0,0.2216519607843137
CC(C)(CC(O)=O)Cc1ccccc1,EN300-1868485,4.0,192.258,14.0,0.0,1.0,1.0,2.0,1.0,0.0,2.7300000000000013,0.7959846850729283,0.6,0.448925,0.4,1.0,1.0,1.0,1.0,1.0,0.22953823529411754
CSc1ccc(OCC(O)=O)cc1,EN300-1868631,4.0,198.243,13.0,0.0,3.0,1.0,4.0,1.0,0.0,1.8719000000000001,0.7501307065422231,0.6,0.4239875000000001,0.4666666666666667,0.0,0.5,1.0,1.0,1.0,0.4010995098039215
COC(C)(C)CCC(O)=O,EN300-1868635,4.0,146.186,10.0,0.0,2.0,1.0,3.0,0.0,0.0,1.2762,0.6493839964469017,0.6,0.6408916666666666,0.6666666666666667,0.5,1.0,1.0,1.0,0.8572439828530728,0.24280231473413294
OC(=O)C1CCC2(CCCC2)CC1,EN300-186912,1.0,182.26299999999998,13.0,0.0,1.0,1.0,2.0,2.0,0.0,2.821600000000001,0.6766788191150187,0.9,0.4905708333333334,0.4666666666666667,1.0,1.0,1.0,1.0,0.8572439828530728,0.15460476571452508
Cc1[nH]cnc1CC(O)=O,EN300-186929,2.0,140.142,10.0,0.0,2.0,2.0,4.0,1.0,0.0,0.34521999999999986,0.6222840220060261,0.8,0.666075,0.6666666666666667,0.0,1.0,0.6666666666666667,1.0,1.0,0.28242254901960784
OC(=O)CN1CCOCC1=O,EN300-186943,2.0,159.141,11.0,0.0,3.0,1.0,5.0,1.0,0.0,-1.0702000000000003,0.5567396250323121,0.8,0.5869125000000001,0.6,0.0,0.5,1.0,1.0,1.0,0.31918676470588236
OC(=O)CCc1ccc(cc1)C1CC1,EN300-1869519,4.0,190.242,14.0,0.0,1.0,1.0,2.0,2.0,0.0,2.581200000000001,0.7918688945587988,0.6,0.4573250000000001,0.4,1.0,1.0,1.0,1.0,0.8572439828530728,0.23694741277334863
COc1ccnc(CC(O)=O)c1,EN300-186955,3.0,167.16400000000002,12.0,0.0,3.0,1.0,4.0,1.0,0.0,0.7172999999999998,0.7200305947573729,0.7,0.5534833333333333,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.35449215686274516
CC(C(O)=O)c1ccccn1,EN300-186956,2.0,151.165,11.0,1.0,2.0,1.0,3.0,1.0,1.0,1.2696999999999998,0.6919938234921356,0.8,0.6201458333333334,0.6,0.5,1.0,1.0,0.5,1.0,0.25645343137254906
OC(=O)CC1(CCC1)c1ccccc1,EN300-1869577,3.0,190.24200000000005,14.0,0.0,1.0,1.0,2.0,2.0,0.0,2.583000000000001,0.7949575707069891,0.7,0.45732499999999976,0.4,1.0,1.0,1.0,1.0,0.8572439828530728,0.21341800100864283
OC(=O)C1(CC1)c1cncs1,EN300-1869715,2.0,169.205,11.0,0.0,3.0,1.0,4.0,2.0,0.0,1.2593,0.7246446399182277,0.8,0.5449791666666666,0.6,0.0,0.5,1.0,1.0,0.8572439828530728,0.3325175108125643
OC(=O)[C@H]1OCC[C@H]1Cn1cccn1,EN300-186976,3.0,196.20600000000002,14.0,2.0,4.0,1.0,5.0,2.0,0.0,0.3727999999999996,0.7582853844919583,0.7,0.43247499999999994,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.45163564806746637
COc1cc(C)ccc1CC(O)=O,EN300-1870041,3.0,180.20299999999997,13.0,0.0,2.0,1.0,3.0,1.0,0.0,1.63072,0.7685467751627707,0.7,0.4991541666666668,0.4666666666666667,0.5,1.0,1.0,1.0,1.0,0.25107990196078434
OC(C(O)=O)C(F)(F)c1ccccc1,EN300-1870231,3.0,202.15600000000003,14.0,1.0,2.0,2.0,5.0,1.0,1.0,1.2239000000000002,0.7743719655223621,0.7,0.4076833333333332,0.4,0.0,1.0,0.6666666666666667,0.5,1.0,0.4265470588235294
CC(C(O)=O)C(C)(C)c1ccccc1,EN300-1870233,3.0,192.258,14.0,1.0,1.0,1.0,2.0,1.0,1.0,2.6849000000000007,0.7990217877365574,0.7,0.448925,0.4,1.0,1.0,1.0,0.5,1.0,0.26483235294117646
OC(=O)c1cc(F)ccc1F,EN300-18709,1.0,158.10299999999998,11.0,0.0,1.0,1.0,4.0,1.0,0.0,1.663,0.6743497643611196,0.9,0.5912375000000001,0.6,0.0,1.0,1.0,1.0,1.0,0.2363249999999999
OC(=O)C1CNCC11CCC1,EN300-187105,1.0,155.197,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.4606999999999999,0.578067811523065,0.9,0.6033458333333332,0.6,0.5,1.0,0.6666666666666667,0.5,0.8572439828530728,0.2825135892439369
NC1(CCNC1)C(O)=O,EN300-187134,1.0,130.147,9.0,1.0,3.0,3.0,4.0,1.0,1.0,-1.2381999999999997,0.41483532402590223,0.9,0.7077208333333334,0.7333333333333334,0.0,0.5,0.33333333333333337,0.5,1.0,0.4030132352941176
OC(=O)Cc1ccc(O)cc1,EN300-18714,2.0,152.149,11.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0192999999999999,0.6646940852903368,0.8,0.6160458333333334,0.6,0.5,1.0,0.6666666666666667,1.0,1.0,0.2373279411764705
OC(=O)CC1(CCC1)C#N,EN300-187151,2.0,139.154,10.0,0.0,2.0,1.0,3.0,1.0,0.0,1.1549800000000001,0.6238725863177788,0.8,0.6701916666666667,0.6666666666666667,0.5,1.0,1.0,1.0,1.0,0.18389901960784316
OC(=O)Cc1c[nH]c2cnccc12,EN300-187154,2.0,176.17499999999998,13.0,0.0,2.0,2.0,4.0,2.0,0.0,1.19,0.721805086334357,0.8,0.5159375000000002,0.4666666666666667,0.0,1.0,0.6666666666666667,1.0,0.8572439828530728,0.33201260885177997
CC(C)N1CCOC(C1)C(O)=O,EN300-187160,2.0,173.212,12.0,1.0,3.0,1.0,4.0,1.0,1.0,0.18020000000000008,0.6468539946762555,0.8,0.5282833333333334,0.5333333333333333,0.0,0.5,1.0,0.5,1.0,0.39275098039215683
Cc1cccnc1C(F)(F)C(O)=O,EN300-187171,2.0,187.145,13.0,0.0,2.0,1.0,5.0,1.0,0.0,1.5664200000000001,0.7639156860918714,0.8,0.4702291666666666,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,0.2897769607843137
COC1CCC2(CC2C(O)=O)CC1,EN300-187181,2.0,184.23499999999999,13.0,1.0,2.0,1.0,3.0,2.0,1.0,1.6663000000000001,0.7096341684216044,0.8,0.48235416666666675,0.4666666666666667,0.5,1.0,1.0,0.5,0.8572439828530728,0.2967479029694271
Cc1ccc(cn1)C(F)(F)C(O)=O,EN300-187248,2.0,187.145,13.0,0.0,2.0,1.0,5.0,1.0,0.0,1.5664200000000001,0.7639156860918714,0.8,0.4702291666666666,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,0.2897769607843137
CCSCc1ccccc1C(O)=O,EN300-187264,4.0,196.271,13.0,0.0,2.0,1.0,3.0,1.0,0.0,2.6379,0.803962465132827,0.6,0.4322041666666667,0.4666666666666667,0.5,1.0,1.0,1.0,1.0,0.2824857843137255
OC(=O)Cc1ccc(Br)cc1,EN300-18733,2.0,215.046,11.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0762,0.8193022233064491,0.8,0.35397500000000004,0.6,0.5,1.0,1.0,1.0,1.0,0.2289441176470588
CC1CCCNC1C(O)=O,EN300-187375,1.0,143.18599999999998,10.0,2.0,2.0,2.0,3.0,1.0,2.0,0.45910000000000006,0.5602911992524586,0.9,0.6533916666666668,0.6666666666666667,0.5,1.0,0.6666666666666667,0.0,1.0,0.3192088235294117
OC(=O)CC1CSC1,EN300-187384,2.0,132.184,8.0,0.0,2.0,1.0,3.0,1.0,0.0,0.8241,0.6041649175959908,0.8,0.6992333333333334,0.8,0.5,1.0,1.0,1.0,1.0,0.16479607843137256
OC(=O)CCc1ccc(=O)[nH]c1,EN300-187385,3.0,167.16400000000002,12.0,0.0,2.0,2.0,4.0,1.0,0.0,0.39209999999999995,0.683756608467874,0.7,0.5534833333333333,0.5333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,0.3348843137254902
Cc1cccnc1CC(O)=O,EN300-187431,2.0,151.16500000000002,11.0,0.0,2.0,1.0,3.0,1.0,0.0,1.01712,0.6859979570274316,0.8,0.6201458333333332,0.6,0.5,1.0,1.0,1.0,1.0,0.19762990196078434
Cn1cc(cc1C(O)=O)S(C)(=O)=O,EN300-187450,2.0,203.21899999999997,13.0,0.0,4.0,1.0,6.0,1.0,0.0,0.12679999999999997,0.7406081829464685,0.8,0.4032541666666668,0.4666666666666667,0.0,0.0,1.0,1.0,1.0,0.415303431372549
Nc1ccc(cn1)C(O)=O,EN300-18748,1.0,138.126,10.0,0.0,3.0,2.0,4.0,1.0,0.0,0.3620000000000001,0.5870688057170829,0.9,0.6744749999999999,0.6666666666666667,0.0,0.5,0.6666666666666667,1.0,1.0,0.3167284313725489
OC(=O)C1CN(C1)C1CCNCC1,EN300-18752125,2.0,184.239,13.0,0.0,3.0,2.0,4.0,2.0,0.0,-0.24519999999999986,0.6213888178126566,0.8,0.4823375,0.4666666666666667,0.0,0.5,0.6666666666666667,1.0,0.8572439828530728,0.3947890794400154
C[C@H]1CCCN[C@H]1C(O)=O,EN300-187544,1.0,143.18599999999998,10.0,2.0,2.0,2.0,3.0,1.0,0.0,0.45910000000000006,0.5602911992524586,0.9,0.6533916666666668,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,1.0,0.20156176470588227
CSC1(CCC1)C(O)=O,EN300-187619,2.0,146.211,9.0,0.0,2.0,1.0,3.0,1.0,0.0,1.3567,0.638715812152253,0.8,0.6407875,0.7333333333333334,0.5,1.0,1.0,1.0,1.0,0.17951519607843125
OC(=O)C1CCCN1C1CC1,EN300-187644,2.0,155.197,11.0,1.0,2.0,1.0,3.0,2.0,1.0,0.6978,0.6377082090713416,0.8,0.6033458333333332,0.6,0.5,1.0,1.0,0.5,0.8572439828530728,0.266827314734133
OC(=O)[C@@H]1C[C@H]1c1ccc(Cl)s1,EN300-187656,2.0,202.662,12.0,2.0,2.0,1.0,4.0,2.0,0.0,2.589600000000001,0.8006545152040497,0.8,0.405575,0.5333333333333333,0.0,1.0,1.0,1.0,0.8572439828530728,0.29793760885178
OC(=O)C1C2C3CC4C5CC(C2C35)C14,EN300-187675,1.0,190.242,14.0,9.0,1.0,1.0,2.0,5.0,9.0,1.465,0.6794131581752114,0.9,0.4573250000000001,0.4,1.0,1.0,1.0,0.0,0.08504937501089856,0.32942944852877065
NCCC(=O)NCC(O)=O,EN300-187679,4.0,146.146,10.0,0.0,3.0,3.0,5.0,0.0,0.0,-1.463999999999999,0.45142259338151725,0.6,0.6410583333333334,0.6666666666666667,0.0,0.5,0.33333333333333337,1.0,0.8572439828530728,0.4388611382635448
OC(=O)CCSc1ccc(F)cc1,EN300-18770,4.0,200.234,13.0,0.0,2.0,1.0,4.0,1.0,0.0,2.392500000000001,0.7581085029773049,0.6,0.4156916666666667,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,0.34325196078431375
Cc1ccc2OC(CCc2c1)C(O)=O,EN300-187729,1.0,192.214,14.0,1.0,2.0,1.0,3.0,2.0,1.0,1.77322,0.737213427564638,0.9,0.44910833333333333,0.4,0.5,1.0,1.0,0.5,0.8572439828530728,0.2849729029694271
NCc1nc(c[nH]1)C(O)=O,EN300-187771,2.0,141.12999999999997,10.0,0.0,3.0,3.0,5.0,1.0,0.0,-0.4334000000000003,0.5205181201772751,0.8,0.6619583333333334,0.6666666666666667,0.0,0.5,0.33333333333333337,1.0,1.0,0.3809460784313724
OC(=O)Cc1ccc(Cl)c(F)c1,EN300-187773,2.0,188.58499999999998,12.0,0.0,1.0,1.0,4.0,1.0,0.0,2.1062000000000003,0.7719811889960302,0.8,0.4642291666666668,0.5333333333333333,0.0,1.0,1.0,1.0,1.0,0.2826397058823529
OC(=O)C1CCN(CC1)C1CC1,EN300-187799,2.0,169.224,12.0,0.0,2.0,1.0,3.0,2.0,0.0,0.9453999999999998,0.6685983839596259,0.8,0.5449,0.5333333333333333,0.5,1.0,1.0,1.0,0.8572439828530728,0.2227229029694272
OC(=O)c1ccc2CCCCc2c1,EN300-18780,1.0,176.21499999999997,13.0,0.0,1.0,1.0,2.0,2.0,0.0,2.2636000000000003,0.7122161558889957,0.9,0.5157708333333335,0.4666666666666667,1.0,1.0,1.0,1.0,0.8572439828530728,0.1516400598321722
OC(=O)c1ccc(NCC2CC2)nc1,EN300-187800,4.0,192.218,14.0,0.0,3.0,2.0,4.0,2.0,0.0,1.6017,0.7602017932999459,0.6,0.44909166666666667,0.4,0.0,0.5,0.6666666666666667,1.0,0.8572439828530728,0.45360231473413304
Cc1c(Br)cncc1C(O)=O,EN300-187822,1.0,216.03400000000002,11.0,0.0,2.0,1.0,4.0,1.0,0.0,1.85072,0.77864447113794,0.9,0.34985833333333327,0.6,0.0,1.0,1.0,1.0,1.0,0.2647225490196078
OC(=O)Cc1ccc(F)cn1,EN300-187828,2.0,155.128,11.0,0.0,2.0,1.0,4.0,1.0,0.0,0.8478000000000001,0.6882209555917658,0.8,0.6036333333333335,0.6,0.0,1.0,1.0,1.0,1.0,0.25839607843137247
NCC1(CCCCC1)C(O)=O,EN300-18788230,2.0,157.213,11.0,0.0,2.0,2.0,3.0,1.0,0.0,0.9802,0.6276737948538728,0.8,0.5949458333333333,0.6,0.5,1.0,0.6666666666666667,1.0,1.0,0.23981029411764698
CC(C)(C(O)=O)c1c[nH]cn1,EN300-187912,2.0,154.16899999999998,11.0,0.0,2.0,2.0,4.0,1.0,0.0,0.7719,0.6608288300714105,0.8,0.6076291666666667,0.6,0.0,1.0,0.6666666666666667,1.0,1.0,0.29714166666666664
Cn1ncc2c(O)cc(cc12)C(O)=O,EN300-187938,1.0,192.17399999999998,14.0,0.0,4.0,2.0,5.0,2.0,0.0,0.9771000000000001,0.7056407425742276,0.9,0.4492750000000001,0.4,0.0,0.0,0.6666666666666667,1.0,0.8572439828530728,0.4418160402243291
Cc1c(sc2ccc(Cl)cc12)C(O)=O,EN300-187960,1.0,226.68399999999997,14.0,0.0,2.0,1.0,4.0,2.0,0.0,3.561320000000001,0.8074201318500641,0.9,0.30548333333333344,0.4,0.0,1.0,1.0,1.0,0.8572439828530728,0.30186996179295655
CCCC(C)(C)CC(O)=O,EN300-187971,4.0,144.21399999999997,10.0,0.0,1.0,1.0,2.0,0.0,0.0,2.2874,0.6568709794810248,0.6,0.6491083333333334,0.6666666666666667,1.0,1.0,1.0,1.0,0.8572439828530728,0.18301211865570166
OC(=O)C12CCCN1CCC2,EN300-188008,1.0,155.197,11.0,0.0,2.0,1.0,3.0,2.0,0.0,0.6993999999999998,0.6056020665669831,0.9,0.6033458333333332,0.6,0.5,1.0,1.0,1.0,0.8572439828530728,0.18447437355766239
C[C@H]1OCCN[C@@H]1C(O)=O,EN300-188012,1.0,145.158,10.0,2.0,3.0,2.0,4.0,1.0,0.0,-0.5521000000000003,0.5193673626138005,0.9,0.645175,0.6666666666666667,0.0,0.5,0.6666666666666667,1.0,1.0,0.3201754901960784
OC(=O)C1CCCOCC1,EN300-188092,1.0,144.17,10.0,1.0,2.0,1.0,3.0,1.0,1.0,0.8876999999999999,0.5940474673352433,0.9,0.6492916666666667,0.6666666666666667,0.5,1.0,1.0,0.5,1.0,0.2216519607843137
OC(=O)c1ccc2oc(=O)[nH]c2n1,EN300-188174,1.0,180.119,13.0,0.0,4.0,2.0,6.0,2.0,0.0,0.21429999999999993,0.6535580095796516,0.9,0.49950416666666664,0.4666666666666667,0.0,0.0,0.6666666666666667,1.0,0.8572439828530728,0.42806358924393684
Cc1noc(n1)C(O)=O,EN300-188184,1.0,128.087,9.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0762199999999999,0.5789260913142225,0.9,0.7163041666666667,0.7333333333333334,0.0,0.0,1.0,1.0,1.0,0.32357205882352935
Cn1cc(C(O)=O)c(n1)-c1ccoc1,EN300-188192,2.0,192.174,14.0,0.0,4.0,1.0,5.0,2.0,0.0,1.3783,0.7798809935041464,0.8,0.449275,0.4,0.0,0.0,1.0,1.0,0.8572439828530728,0.4261297657145251
OC1CCC(NC1)C(O)=O,EN300-188200,1.0,145.158,10.0,2.0,3.0,3.0,4.0,1.0,2.0,-0.8161,0.45080370532934666,0.9,0.645175,0.6666666666666667,0.0,0.5,0.33333333333333337,0.0,1.0,0.4770382352941176
CC(C)(CS(C)(=O)=O)C(O)=O,EN300-188217,3.0,180.225,11.0,0.0,3.0,1.0,5.0,0.0,0.0,0.1418000000000001,0.6703038892551275,0.7,0.4990625000000001,0.6,0.0,0.5,1.0,1.0,0.8572439828530728,0.361448883361584
CC(=O)NC1CCC(CC1)C(O)=O,EN300-188222,2.0,185.22299999999998,13.0,0.0,2.0,2.0,4.0,1.0,0.0,0.7659,0.6672559111470935,0.8,0.4782375000000001,0.4666666666666667,0.0,1.0,0.6666666666666667,1.0,1.0,0.32805049019607835
CC(=O)c1cc(ccc1C)C(O)=O,EN300-188224,2.0,178.18699999999995,13.0,0.0,2.0,1.0,3.0,1.0,0.0,1.89582,0.7033968848038858,0.8,0.5075541666666669,0.4666666666666667,0.5,1.0,1.0,1.0,1.0,0.2265622549019608
CCOc1ccc(cc1O)C(O)=O,EN300-188235,3.0,182.17499999999998,13.0,0.0,3.0,2.0,4.0,1.0,0.0,1.4890999999999999,0.7426765360236826,0.7,0.4909375,0.4666666666666667,0.0,0.5,0.6666666666666667,1.0,1.0,0.4089093137254902
Cc1ccc(NCCC(O)=O)cc1,EN300-18824,4.0,179.21900000000002,13.0,0.0,2.0,2.0,3.0,1.0,0.0,1.8816199999999998,0.7415251334559659,0.6,0.5032541666666666,0.4666666666666667,0.5,1.0,0.6666666666666667,1.0,1.0,0.31334264705882353
OC(C(O)=O)c1ccccn1,EN300-188242,2.0,153.137,11.0,1.0,3.0,2.0,4.0,1.0,1.0,0.19959999999999994,0.6362589628544864,0.8,0.6119291666666666,0.6,0.0,0.5,0.6666666666666667,0.5,1.0,0.41428284313725494
COc1cccnc1C(C)C(O)=O,EN300-188253,3.0,181.19099999999997,13.0,1.0,3.0,1.0,4.0,1.0,1.0,1.2783,0.7625609467877598,0.7,0.49503750000000013,0.4666666666666667,0.0,0.5,1.0,0.5,1.0,0.4280348039215687
